category	ngram	model	epoch	metric	value
politics_people	2	wordembavg_2linear	3	accuracy	0.546875
politics_people	2	wordembavg_2linear	3	precision	nan
politics_people	2	wordembavg_2linear	3	recall	0.0
politics_people	2	wordembavg_2linear	4	loss	0.6878663063049316
politics_people	2	wordembavg_2linear	4	accuracy	0.546875
politics_people	2	wordembavg_2linear	4	precision	nan
politics_people	2	wordembavg_2linear	4	recall	0.0
politics_people	2	wordembavg_2linear	test	loss	0.7130324443181356
politics_people	2	wordembavg_2linear	test	accuracy	0.4895833333333333
politics_people	2	wordembavg_2linear	test	precision	nan
politics_people	2	wordembavg_2linear	test	recall	0.0
politics_science	2	cnn	0	loss	3.5101521015167236
politics_science	2	cnn	0	accuracy	0.5181760191917419
politics_science	2	cnn	0	precision	0.5181760191917419
politics_science	2	cnn	0	recall	1.0
politics_science	2	cnn	1	loss	3.068354904651642
politics_science	2	cnn	1	accuracy	0.48182398080825806
politics_science	2	cnn	1	precision	nan
politics_science	2	cnn	1	recall	0.0
politics_science	2	cnn	2	loss	1.3435359001159668
politics_science	2	cnn	2	accuracy	0.4977678582072258
politics_science	2	cnn	2	precision	0.5071646124124527
politics_science	2	cnn	2	recall	0.9443749934434891
politics_science	2	cnn	3	loss	1.2454379498958588
politics_science	2	cnn	3	accuracy	0.48301976919174194
politics_science	2	cnn	3	precision	0.4166666716337204
politics_science	2	cnn	3	recall	0.025624999776482582
politics_science	2	cnn	4	loss	0.9781435877084732
politics_science	2	cnn	4	accuracy	0.48301976919174194
politics_science	2	cnn	4	precision	0.5044283419847488
politics_science	2	cnn	4	recall	0.32472481951117516
politics_science	2	cnn	test	loss	0.7777344584465027
politics_science	2	cnn	test	accuracy	0.5503015369176865
politics_science	2	cnn	test	precision	0.521428570151329
politics_science	2	cnn	test	recall	0.43272727727890015
politics_science	2	wordembavg_2linear	0	loss	0.6929018497467041
politics_science	2	wordembavg_2linear	0	accuracy	0.5286989808082581
politics_science	2	wordembavg_2linear	0	precision	0.567176878452301
politics_science	2	wordembavg_2linear	0	recall	0.5954702496528625
politics_science	2	wordembavg_2linear	1	loss	0.7237949222326279
politics_science	2	wordembavg_2linear	1	accuracy	0.48182398080825806
politics_science	2	wordembavg_2linear	1	precision	nan
politics_science	2	wordembavg_2linear	1	recall	0.0
politics_science	2	wordembavg_2linear	2	loss	0.6924876570701599
politics_science	2	wordembavg_2linear	2	accuracy	0.5181760191917419
politics_science	2	wordembavg_2linear	2	precision	0.5181760191917419
politics_science	2	wordembavg_2linear	2	recall	1.0
politics_science	2	wordembavg_2linear	3	loss	0.7048214375972748
politics_science	2	wordembavg_2linear	3	accuracy	0.48692601919174194
politics_science	2	wordembavg_2linear	3	precision	nan
politics_science	2	wordembavg_2linear	3	recall	0.009999999776482582
politics_science	2	wordembavg_2linear	4	loss	0.7054707407951355
politics_science	2	wordembavg_2linear	4	accuracy	0.48692601919174194
politics_science	2	wordembavg_2linear	4	precision	nan
politics_science	2	wordembavg_2linear	4	recall	0.009999999776482582
politics_science	2	wordembavg_2linear	test	loss	0.6972156763076782
politics_science	2	wordembavg_2linear	test	accuracy	0.522889256477356
politics_science	2	wordembavg_2linear	test	precision	nan
politics_science	2	wordembavg_2linear	test	recall	0.0
politics_sports	2	cnn	0	loss	1.5588856140772502
politics_sports	2	cnn	0	accuracy	0.33174435297648114
politics_sports	2	cnn	0	precision	nan
politics_sports	2	cnn	0	recall	0.008547008658448855
politics_sports	2	cnn	1	loss	2.3518585364023843
politics_sports	2	cnn	1	accuracy	0.6734639803568522
politics_sports	2	cnn	1	precision	0.6734639803568522
politics_sports	2	cnn	1	recall	1.0
politics_sports	2	cnn	2	loss	1.9294892152150471
politics_sports	2	cnn	2	accuracy	0.4464159607887268
politics_sports	2	cnn	2	precision	0.7810457547505697
politics_sports	2	cnn	2	recall	0.3066239406665166
politics_sports	2	cnn	3	loss	1.2282630801200867
politics_sports	2	cnn	3	accuracy	0.6734639803568522
politics_sports	2	cnn	3	precision	0.6734639803568522
politics_sports	2	cnn	3	recall	1.0
politics_sports	2	cnn	4	loss	0.7922868331273397
politics_sports	2	cnn	4	accuracy	0.5974576274553934
politics_sports	2	cnn	4	precision	0.6556238730748495
politics_sports	2	cnn	4	recall	0.816773513952891
politics_sports	2	cnn	test	loss	0.8824938237667084
politics_sports	2	cnn	test	accuracy	0.6166666746139526
politics_sports	2	cnn	test	precision	0.6665443778038025
politics_sports	2	cnn	test	recall	0.8244147300720215
politics_sports	2	wordembavg_2linear	0	loss	0.6505590081214905
politics_sports	2	wordembavg_2linear	0	accuracy	0.6734639803568522
politics_sports	2	wordembavg_2linear	0	precision	0.6734639803568522
politics_sports	2	wordembavg_2linear	0	recall	1.0
politics_sports	2	wordembavg_2linear	1	loss	0.6303797364234924
politics_sports	2	wordembavg_2linear	1	accuracy	0.6734639803568522
politics_sports	2	wordembavg_2linear	1	precision	0.6734639803568522
politics_sports	2	wordembavg_2linear	1	recall	1.0
politics_sports	2	wordembavg_2linear	2	loss	0.630464772383372
politics_sports	2	wordembavg_2linear	2	accuracy	0.6734639803568522
politics_sports	2	wordembavg_2linear	2	precision	0.6734639803568522
politics_sports	2	wordembavg_2linear	2	recall	1.0
politics_sports	2	wordembavg_2linear	3	loss	0.6327178875605265
politics_sports	2	wordembavg_2linear	3	accuracy	0.6734639803568522
politics_sports	2	wordembavg_2linear	3	precision	0.6734639803568522
politics_sports	2	wordembavg_2linear	3	recall	1.0
politics_sports	2	wordembavg_2linear	4	loss	0.6375512282053629
politics_sports	2	wordembavg_2linear	4	accuracy	0.6734639803568522
politics_sports	2	wordembavg_2linear	4	precision	0.6734639803568522
politics_sports	2	wordembavg_2linear	4	recall	1.0
politics_sports	2	wordembavg_2linear	test	loss	0.6312026083469391
politics_sports	2	wordembavg_2linear	test	accuracy	0.6880208253860474
politics_sports	2	wordembavg_2linear	test	precision	0.6880208253860474
politics_sports	2	wordembavg_2linear	test	recall	1.0
politics	2	cnn	0	loss	0.6653149643769631
politics	2	cnn	0	accuracy	0.6952552657860976
politics	2	cnn	0	precision	0.07853310297314937
politics	2	cnn	0	recall	0.28704213064450484
politics	2	cnn	1	loss	0.36764576114141023
politics	2	cnn	1	accuracy	0.9272550367392026
politics	2	cnn	1	precision	nan
politics	2	cnn	1	recall	0.0
politics	2	cnn	2	loss	0.645326826434869
politics	2	cnn	2	accuracy	0.9206444598161257
politics	2	cnn	2	precision	nan
politics	2	cnn	2	recall	0.0
politics	2	cnn	3	loss	0.7553828691060727
politics	2	cnn	3	accuracy	0.7448202830094558
politics	2	cnn	3	precision	0.07344608882871959
politics	2	cnn	3	recall	0.2127747289263285
politics	2	cnn	4	loss	0.8261567543332393
politics	2	cnn	4	accuracy	0.8911973444315103
politics	2	cnn	4	precision	nan
politics	2	cnn	4	recall	0.05576923203009825
politics	2	cnn	test	loss	0.7924855809945327
politics	2	cnn	test	accuracy	0.9005519931132977
politics	2	cnn	test	precision	nan
politics	2	cnn	test	recall	0.06153846360169924
politics	2	wordembavg_2linear	0	loss	0.263059153006627
politics	2	wordembavg_2linear	0	accuracy	0.9272550367392026
politics	2	wordembavg_2linear	0	precision	nan
politics	2	wordembavg_2linear	0	recall	0.0
politics	2	wordembavg_2linear	1	loss	0.2628945977641986
politics	2	wordembavg_2linear	1	accuracy	0.9272550367392026
politics	2	wordembavg_2linear	1	precision	nan
politics	2	wordembavg_2linear	1	recall	0.0
politics	2	wordembavg_2linear	2	loss	0.2631311216033422
politics	2	wordembavg_2linear	2	accuracy	0.9272550367392026
politics	2	wordembavg_2linear	2	precision	nan
politics	2	wordembavg_2linear	2	recall	0.0
politics	2	wordembavg_2linear	3	loss	0.26632660226180005
politics	2	wordembavg_2linear	3	accuracy	0.9272550367392026
politics	2	wordembavg_2linear	3	precision	nan
politics	2	wordembavg_2linear	3	recall	0.0
politics	2	wordembavg_2linear	4	loss	0.2751044189700714
politics	2	wordembavg_2linear	4	accuracy	0.9272550367392026
politics	2	wordembavg_2linear	4	precision	nan
politics	2	wordembavg_2linear	4	recall	0.0
politics	2	wordembavg_2linear	test	loss	0.24919812839764816
politics	2	wordembavg_2linear	test	accuracy	0.9336716532707214
politics	2	wordembavg_2linear	test	precision	nan
politics	2	wordembavg_2linear	test	recall	0.0
